Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Phó Phòng Kinh Doanh,Công Ty Điện Lạnh Hòa Phát,"$ 600-1,000 /tháng","39 Phố Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng, Hà Nội, Việt Nam, 39 Nguyễn Đình Chiểu, Q. Hai Bà Trưng, Hà Nội",,2025-05-16,Kinh Doanh,Hàng tiêu dùng,3,,,,Trưởng phòng,"Quản Lý Kinh Doanh, Kinh Doanh, Bán Hàng, Điện Lạnh Gia Dụng, Chăm Sóc Khách Hàng",Bất kỳ,Không hiển thị,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Hàng tiêu dùng, Quản Lý Kinh Doanh, Kinh Doanh, Bán Hàng, Điện Lạnh Gia Dụng, Chăm Sóc Khách Hàng, Công Ty Điện Lạnh Hòa Phát, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Kế Toán Trưởng | Chief Accountant,Công Ty Cổ Phần Địa Ốc Thăng Long,Tới 30tr ₫/tháng,"178-180-182, đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TP. Hồ Chí Minh, 178/180-182, đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, Thành Phố HCM","1. Trình độ – Bằng cấp: Tốt nghiệp Đại học các chuyên ngành Kế toán, Kiểm toán, Tài chính.

2. Kỹ năng:
• Có kỹ năng quản lý và chịu được áp lực công việc.
• Có thể sử dụng phần mềm kế toán, thành thạo kỹ năng về Microsoft Office đặc biệt ứng dụng excel vào việc xử lý dữ liệu với dung lượng lớn.
• Có khả năng làm việc độc lập và tính cam kết, trách nhiệm cao trong công việc.
• Có khả năng theo sát deadline, thái độ làm việc tích cực và teamwork tốt.
• Kỹ năng phân tích, đánh giá và kiểm soát công việc, báo cáo công việc đúng hạn.
• Trung thực, nhanh nhẹn, giao tiếp tốt.

3. Kinh nghiệm: Tổi thiểu 2 năm kinh nghiệm ở vị trí tương đương trong lĩnh vực Bất động sản.",2025-05-16,Kế Toán/Kiểm Toán,Bất Động Sản/Cho thuê,2,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,"General Accountant, Kế Toán Nội Bộ, Kiểm Toán Nội Bộ, Tài Chính Kế Toán, Finance Management, Finance Management, Finance Management",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Bất Động Sản/Cho thuê, General Accountant, Kế Toán Nội Bộ, Kiểm Toán Nội Bộ, Tài Chính Kế Toán, Finance Management, Finance Management, Finance Management, Công Ty Cổ Phần Địa Ốc Thăng Long, Hồ Chí Minh",Kế Toán Tài Chính,30,45
Channel Executive in GT,Công Ty TNHH Kimberly-Clark Việt Nam,Thương lượng,"Ho Chi Minh, Ho Chi Minh City, Vietnam, 18th floor, E.Town Central Building, 11 Doan Van Bo, ward 12, D4, HCMC",,2025-05-16,"Tiếp Thị, Quảng Cáo/Truyền Thông",Hàng tiêu dùng,2,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"FMCG, Market Targetting, Marketing, Promotion Planning, Trade Marketing",Tiếng Anh,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Tiếp Thị, Quảng Cáo/Truyền Thông, Tiếp Thị, Hàng tiêu dùng, FMCG, Market Targetting, Marketing, Promotion Planning, Trade Marketing, Công Ty TNHH Kimberly-Clark Việt Nam, Hồ Chí Minh",Tiếp Thị,0,100
Trưởng Phòng Trung Tâm Điều Hành,Công ty CP Bia & NGK Hạ Long,30tr-40tr ₫/tháng,"Số 130 Lê Lợi, Trần Hưng Đạo, Hạ Long, Quảng Ninh, 130 Lê Lợi - Yết Kiêu - Hạ Long - Quảng Ninh","• Tốt nghiệp đại học chuyên ngành Kinh tế, Logistics, Giao thông vận tải hoặc các ngành liên quan.
• Có ít nhất 05 năm kinh nghiệm ở vị trí tương đương, ưu tiên trong lĩnh vực sản xuất, vận tải hoặc phân phối.
• Kỹ năng quản lý, lãnh đạo đội nhóm tốt.
• Am hiểu pháp luật về vận tải, bảo hiểm, đăng kiểm và quy định liên quan.
• Có khả năng giải quyết vấn đề, làm việc dưới áp lực cao.
• Trung thực, quyết đoán, chuyên nghiệp và có tinh thần trách nhiệm cao.",2025-05-16,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Hàng tiêu dùng,5,Cử nhân,Không hiển thị,08:00 - 17:00,Trưởng phòng,"Quản Lý Đội Nhóm, Phân Tích Chi Phí, Giải quyết vấn đề, Am Hiểu Pháp Luật, Lái Xe Chuyên Nghiệp",Bất kỳ,Không giới hạn,Bất kỳ,Thứ 2 đến Thứ 7,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Hàng tiêu dùng, Quản Lý Đội Nhóm, Phân Tích Chi Phí, Giải quyết vấn đề, Am Hiểu Pháp Luật, Lái Xe Chuyên Nghiệp, Công ty CP Bia & NGK Hạ Long, Quảng Ninh",Quản Lý Chuỗi Cung Ứng,0,100
Customer Service Specialist (English/japanese/korean/mandarin/cantonese),"Tek Experts Co., Ltd",Thương lượng,"Lotte Building, 16th Floor, 54 Lieu Giai street, Doi Can Ward, Ba Dinh District, Ha Noi, Lotte Building, 16th Floor, 54 Lieu Giai street, Doi Can Ward, Ba Dinh District, Ha Noi",,2025-05-16,Dịch Vụ Khách Hàng,Phần Mềm CNTT/Dịch vụ Phần mềm,2,Không giới hạn,Không hiển thị,,Nhân viên,"Customer Support, Chăm Sóc Khách Hàng, Call Management, Technology, Customer Service",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Dịch Vụ Khách Hàng, Dịch Vụ Khách Hàng, Phần Mềm CNTT/Dịch vụ Phần mềm, Customer Support, Chăm Sóc Khách Hàng, Call Management, Technology, Customer Service, Tek Experts Co., Ltd, Hà Nội",Dịch Vụ Khách Hàng,0,100
Chuyên Viên Cao Cấp Quản Lý Rủi Ro Hoạt Động (Tham Gia Dự Án Core Banking),Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK),Thương lượng,"Tòa nhà Thành Công, 79 Dịch Vọng Hậu, Q. Cầu Giấy, Hà Nội, Tầng 4, 5, 6, Tòa nhà Thành Công (Thành Công Tower), tại ô đất P-D17 Khu đô thị mới Cầu Giấy, phường Dịch Vọng Hậu, quận Cầu Giấy, TP Hà Nội.",,2025-05-16,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,3,Cử nhân,Không hiển thị,,Nhân viên,"Tài Chính Ngân Hàng, Quản Trị Rủi Ro Hoạt Động, Quản Lý Rủi Ro, Core Banking, T24",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Tuân Thủ & Kiểm Soát Rủi Ro, Ngân hàng, Tài Chính Ngân Hàng, Quản Trị Rủi Ro Hoạt Động, Quản Lý Rủi Ro, Core Banking, T24, Ngân Hàng Thương Mại Cổ Phần Thịnh Vượng Và Phát Triển (PGBANK), Hà Nội",Tuân Thủ & Kiểm Soát Rủi Ro,0,100
"Nhân Viên Vận Hành Sản Xuất - Làm Việc Tại Nhà Máy Hóa Chất Hưng Yên, Long An",HS Company Limited,Thương lượng,"Lô số CN2-8, Khu CN Minh Quang, phường Bạch Sam, Mỹ Hào, Nhà máy hóa chất tại Lô D10-4 và D11-2, đường dọc 3, KCN Phú An Thạnh, xã An Thạnh, huyện Bến Lức, Head Address: D10-4 & D11-2, Longitude Road No. 3, Phu An Thanh Industrial Park, An Thanh Commune, Ben Luc District, Long An Province, Vietnam","Yêu cầu:
- Kinh nghiệm: Mới ra trường, không có kinh nghiệm sẽ được đào tạo.
- Trình độ: Tốt nghiệp Đại học/ Cao đẳng loại Khá trở lên, chuyên ngành hóa học, sinh học, khoa học và công nghệ vật liệu, công nghệ sinh học, hóa hữu cơ, hóa chất, polymer hoặc các chuyên ngành liên quan.
- Am hiểu hóa chất và các hiện tượng khoa học tự nhiên cơ bản, vận hành thiết bị công nghiệp, phòng QC.
- Ngoại ngữ: Tiếng Anh giao tiếp cơ bản.
- Kiên trì, năng động, có trách nhiệm, tâm huyết với công việc, hòa đồng với mọi người, làm việc lâu dài.
- Tin học văn phòng.
- Sức khỏe tốt, sẵn sàng tăng ca, đi công tác khi cần thiết.
- Có khả năng chịu áp lực cao, năng động, linh hoạt, sáng tạo trong công việc.

Quyền lợi:
- Phụ cấp cơm trưa.
- Nhà máy Hưng Yên: có hỗ trợ kí túc xá cho nhân viên.
- Được hưởng chế độ phúc lợi hiện hành tại công ty, được đào tạo, làm việc trong môi trường năng động, chuyên nghiệp.
- BHXH, BHYT, BHTN theo Luật.
- Lương tháng 13, du lịch hàng năm, phép năm, ngày nghỉ lễ, tết theo luật định,...
- Xét tăng lương hằng năm.",2025-05-16,Sản Xuất,Hoá chất/Hoá sinh,1,Cử nhân,Không hiển thị,,Nhân viên,"Vận Hành, Sản Xuất Hoá Chất, Hóa Chất Phụ Gia, Vận Hành Thiết Bị, Vận Hành Máy Móc",Bất kỳ,Không hiển thị,Nam,,Toàn thời gian,"Sản Xuất, Vận Hành Máy Móc, Hoá chất/Hoá sinh, Vận Hành, Sản Xuất Hoá Chất, Hóa Chất Phụ Gia, Vận Hành Thiết Bị, Vận Hành Máy Móc, HS Company Limited, Hưng Yên, Long An",Vận Hành Máy Móc,20,35
Sales Executive (7-Month contract),"MSIG Insurance (Vietnam) Co., Ltd.",Thương lượng,"15th Floor, The Hallmark Building, No. 15 Tran Bach Dang Str., Thu Duc City, HCMC, 10th floor, Corner Stone Building, 16 Phan Chu Trinh, Hoan Kiem, Hanoi",,2025-05-16,Kinh Doanh,Bảo hiểm,2,,,,Nhân viên,"Customer Service, English, Sales, Non-life Insurance, B2B Sales",Tiếng Anh,Người Việt Nam,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Bảo hiểm, Customer Service, English, Sales, Non-life Insurance, B2B Sales, MSIG Insurance (Vietnam) Co., Ltd., Hồ Chí Minh",Bán Hàng/Phát Triển Kinh Doanh,0,100
Nhân Viên Bóc Tách Khối Lượng (QS),Công Ty Cổ Phần AVT International,Thương lượng,"Lầu 8, Tòa nhà Doxaco, 307B Nguyễn Văn Trỗi, P.1, Q. Tân Bình, TP. HCM, Tầng 14 Tòa Nhà HM Town, 412 Nguyễn Thị Minh Khai, Phường 05, Quận 3","• Ít nhất 1 năm kinh nghiệm trong lĩnh vực thiết kế nội thất
• Sử dụng thành thạo vi tính văn phòng, phần mềm autocad, các phần mềm chuyên ngành liên quan.
• Am hiểu vật liệu và kỹ thuật thi công nội thất.
• Cẩn thận, tỉ mỉ, chịu được áp lực công việc",2025-05-16,Kiến Trúc/Xây Dựng,Kiến trúc/Thiết kế nội thất,1,Không giới hạn,Không hiển thị,,Nhân viên,"Xây Dựng, AutoCAD, Thiết Kế Nội Thất, Nội Thất, Giám Sát Thi Công",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kiến trúc/Thiết kế nội thất, Xây Dựng, AutoCAD, Thiết Kế Nội Thất, Nội Thất, Giám Sát Thi Công, Công Ty Cổ Phần AVT International, Hồ Chí Minh",Xây Dựng,0,100
Technical Application Specialist (Manager level),AkzoNobel Vietnam,Thương lượng,"Amata Industrial Park, Long Bình, Bien Hoa, Dong Nai, Vietnam, 12th Floor, Vincom Dong Khoi, 72 Le Thanh Ton St, District 1, HCMC",,2025-05-16,Khoa Học & Kỹ Thuật,Sản xuất,3,,,,Trưởng phòng,"Chemical Knowledge, Communication Skills, Troubleshooting, Knowledgeable On Nc, Pu, Ac, Uv, Familiar With Customer Production Line",Tiếng Anh,Không hiển thị,,,,"Khoa Học & Kỹ Thuật, Kỹ Thuật Hóa Học, Sản xuất, Chemical Knowledge, Communication Skills, Troubleshooting, Knowledgeable On Nc, Pu, Ac, Uv, Familiar With Customer Production Line, AkzoNobel Vietnam, Đồng Nai",Kỹ Thuật Hóa Học,0,100
Trưởng Phòng Pháp Lý Doanh Nghiệp/ Head Of Corporate Legal Manager,Công Ty TNHH TM DV Tân Hiệp Phát,Thương lượng,"219 Đại Lộ Bình Dương, 219 Đại lộ Bình Dương, Vĩnh Phú, Thuận An, Bình Dương","- Tốt nghiệp Đại học trở lên chuyên ngành Luật thương mại, Luật dân sự.
- Có chứng chỉ hành nghề luật sư.
- Thành thạo tin học văn phòng.
- Tiếng Anh giao tiếp tốt.
- Có ít nhất 05 năm kinh nghiệm ở vị trí tương đương ở quy mô công ty tương đương trong lĩnh vực FMCG.
- Kỹ năng đàm phán, thương lượng tốt.
- Kỹ năng tư vấn, xử lý vấn đề tốt.
- Khả năng thiết lập và duy trì mối quan hệ với đối tác, khách hàng, cơ quan nhà nước.",2025-05-16,Pháp Lý,Sản xuất,5,Cử nhân,Không hiển thị,,Trưởng phòng,"Legal, Law, Intellectual Property Management",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Pháp Lý, Quản Lý Thi Hành Pháp Luật, Sản xuất, Legal, Law, Intellectual Property Management, Công Ty TNHH TM DV Tân Hiệp Phát, Bình Dương",Quản Lý Thi Hành Pháp Luật,0,100
Sales Ambassador (Full-Time / Part-Time),Ka Koncept JSC,8tr-15tr ₫/tháng,"12 Lê Lợi, Phường Bến Nghé, Quận 1, TPHCM, 3 Phố Hai Bà Trưng, Quận Hoàn Kiếm, Hà Nội, Tầng 1, Lotte Mall West Lake, quận Tây Hồ, Hà Nội, 12 Lê Lợi, Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam",,2025-05-16,Kinh Doanh,Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân,0,,,,Thực tập sinh/Sinh viên,"Bán hàng, Kinh Doanh, Chăm Sóc Khách Hàng, Tư Vấn Sản Phẩm, Tư Vấn Chăm Sóc Da",Bất kỳ,Người Việt Nam,,,,"Kinh Doanh, Bán Hàng/Phát Triển Kinh Doanh, Làm đẹp (Mỹ phẩm) & Chăm sóc cá nhân, Bán hàng, Kinh Doanh, Chăm Sóc Khách Hàng, Tư Vấn Sản Phẩm, Tư Vấn Chăm Sóc Da, Ka Koncept JSC, Hồ Chí Minh, Hà Nội",Bán Hàng/Phát Triển Kinh Doanh,0,100
Chuyên Viên Tư Vấn Thiết Kế và Tự Động Hóa (Hệ Thống Trại Heo),"Sunjin Vina Co., Ltd","$ 1,000-1,500 /tháng","B1 - 00.04 Sala, 72 Nguyễn Cơ Thạch, An Lợi Đông, Thủ Đức, Lô II- 11, KCN Hố Nai, Trảng Bom, Đồng Nai",,2025-05-16,Thiết Kế,Tự động hoá,0,Không giới hạn,Không hiển thị,,Nhân viên,"Chăn Nuôi Thú Y, Nông Nghiệp Dinh Dưỡng, Chăn Nuôi Gà, Kỹ Thuật Chăn Nuôi, R&D Thức Ăn Chăn Nuôi",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Thiết Kế, Thiết Kế Công Nghiệp/Kỹ Thuật, Tự động hoá, Chăn Nuôi Thú Y, Nông Nghiệp Dinh Dưỡng, Chăn Nuôi Gà, Kỹ Thuật Chăn Nuôi, R&D Thức Ăn Chăn Nuôi, Sunjin Vina Co., Ltd, Hồ Chí Minh",Thiết Kế Công Nghiệp/Kỹ Thuật,0,100
Senior Merchandiser - Garment Manufacturing,Crystal Martin (Vietnam) Company Limited,Thương lượng,"Khu công nghiệp Quang Châu, Việt Yên, Bắc Giang, Thanh Xuan, TP BẮc Ninh, Quang Chau industrial zone, Viet Yen, Bac Giang",,2025-05-16,Dệt May/Da Giày,Sản xuất,0,,,,Nhân viên,"Garment Manufacturing, Garment Machinery, Merchandise Garment, Inspection, Garment",Bất kỳ,Không hiển thị,,,,"Dệt May/Da Giày, Quản Lý Đơn Hàng, Sản xuất, Garment Manufacturing, Garment Machinery, Merchandise Garment, Inspection, Garment, Crystal Martin (Vietnam) Company Limited, Bắc Giang, Hà Nội, Bắc Ninh",Quản Lý Đơn Hàng,0,100
Kỹ Sư Phòng Kỹ Thuật Sản Xuất (Production Engineering),Công ty TNHH khuôn đúc Tsukuba Việt Nam,Thương lượng,"Hưng Yên, Việt Nam, Bắc Ninh, Việt Nam, Hà Nội, Vietnam","• Trình độ đại học trở lên
• Kỹ thuật
• Có ít nhất 02 năm kinh nghiệm làm về công việc có liên quan / At least 02 years experiences in the related field.
• Có kinh nghiệm và hiểu biết về 7 Tools và các công cụ SPC, FMEA, APQP, MSA / Have experience in Quality control SPC, FMEA, APQP, MSA,root cause analysis, 7 Tools.
• Có thể đọc các bản vẽ kỹ thuật / Be able to read technical drawings.
• Có kiến thức tốt về quy trình sản xuất / Good knowledge at manufacturing processes.
• Có kiến thức về thiết kế và sử dụng CAD / Knowledge Design and CAD.
• Kỹ năng giao tiếp / Communication skill.
• Khả năng lãnh đạo / Managment ability.
• Khả năng đàm phán tốt / Good negotiate skill.
• Khả năng tìm hiểu và giải quyết các vấn đề phát sinh liên quan đến công việc / Can find and solve the matters relating to the job.
• Tính say mê, cẩn thận, trách nhiệm cao trong công việc / Careful, passion, high responsibility in works.
• Khả năng làm việc độc lập và khi kết hợp theo nhóm / Ability to work independently and on a team on multiple tasks simultaneously.",2025-05-16,Sản Xuất,Cơ khí/Máy móc/Thiết bị công nghiệp,2,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Quản Lý Kỹ Thuật Sản Xuất, Kỹ Thuật Cơ Khí, Kiểm Soát Chất Lượng, Đọc Bản Vẽ Kỹ Thuật, Quality Control",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Cơ khí/Máy móc/Thiết bị công nghiệp, Quản Lý Kỹ Thuật Sản Xuất, Kỹ Thuật Cơ Khí, Kiểm Soát Chất Lượng, Đọc Bản Vẽ Kỹ Thuật, Quality Control, Công ty TNHH khuôn đúc Tsukuba Việt Nam, Hưng Yên, Bắc Ninh, Hà Nội",Hoạch Định & Quản Lý Sản Xuất,0,100
[Logistics] Sales Executive - Air and Sea Freight,Navigos Search's Client,Thương lượng,"Hanoi Head Office, Hai Phong, Vietnam, Thành phố Đà Nẵng, Quận Hải Châu, Đà Nẵng, Việt Nam, Hanoi",,2025-05-16,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Vận tải,2,,,,Nhân viên,"Logistic, Sales Logistics, Freight Forwarding Market Knowledge, Sales Overseas",Tiếng Anh,Không hiển thị,,,,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Vận Tải/Giao Nhận Hàng Hóa, Vận tải, Logistic, Sales Logistics, Freight Forwarding Market Knowledge, Sales Overseas, Navigos Search's Client, Hà Nội, Hải Phòng, Đà Nẵng",Vận Tải/Giao Nhận Hàng Hóa,0,100
