Title,Company,Salary,Location,Job Requirements,Date Posted,Industry,Field,Experience,Education,Vacancy,Work Time,Level,Skills,Language,Nationality,Gender,Work Date,Work Type,Keyword,Industry1,Age Min,Age Max
Quality Engineer,"Molex Vietnam Co., Ltd.",Thương lượng,"KCN Quang Châu, Việt Yên, Bắc Giang, Thang Long Industrial Park II, Yên Mỹ, Hưng Yên, Việt Nam, P-15, Thang Long Industrial Park",,2025-05-15,Khoa Học & Kỹ Thuật,Điện/Điện tử,0.0,Không giới hạn,Không hiển thị,,Mới Tốt Nghiệp,"Quality Management, Quality Control, Quality Assurance, QC, QA",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Điện/Điện tử, Quality Management, Quality Control, Quality Assurance, QC, QA, Molex Vietnam Co., Ltd., Bắc Giang, Hưng Yên",Kỹ Thuật Điện/Điện Tử,0,100
Back Office Manager (Japanese company - Japanese speaking),Navigos Search's Client,Thương lượng,"Hanoi Head Office, Hanoi",,2025-05-15,Giáo Dục,Bất Động Sản/Cho thuê,1.0,Không giới hạn,1,9:00 - 18:00,Trưởng phòng,"Business English, Communication Skills, Coordinating, Interpersonal Skills, Japanese Business",Tiếng Nhật,Người Việt Nam,Nữ,Thứ 2 đến Thứ 6,Toàn thời gian,"Giáo Dục, Dịch Vụ Sinh Viên/Hỗ Trợ Học Viên, Bất Động Sản/Cho thuê, Business English, Communication Skills, Coordinating, Interpersonal Skills, Japanese Business, Navigos Search's Client, Hà Nội",Dịch Vụ Sinh Viên/Hỗ Trợ Học Viên,27,40
Phụ Trách Xuất Nhập Khẩu (Chỉ Tuyển Nam),Công Ty TNHH Thiết Bị Đầu Tư Bình Minh,"$ 500-1,000 /tháng","Tầng 3, tòa nhà Phúc Đồng, đường Đàm Quang Trung, Long Biên, Hà Nội, Tầng 3, tòa nhà Phúc Đồng, đường Đàm Quang Trung, Long Biên, Hà Nội","- Tốt nghiệp đại học
- Có ít nhất 5 năm kinh nghiệm vị trí tương đương.
- Kỹ năng hoạch định đường lối
- Kỹ năng quản lý nguồn nhân lực, sắp xếp thời gian
- Kỹ năng giao tiếp tốt
- Khả năng giải quyết vấn đề
- Khả năng làm việc dưới áp lực cao.
- Thông thạo ngoại ngữ: tiếng Anh.
- Biết tiếng Nhật, tiếng Trung là 1 lợi thế

Quyền lợi được hưởng:
Thu nhập:
- Lương cơ bản cao: Theo thỏa thuận ( tăng theo năng lực).
- Lương doanh số: Hấp dẫn, cơ chế rõ ràng (không giới hạn)
- Phụ cấp theo vị trí làm việc.
- Thưởng theo hiệu quả công việc được đánh giá và theo kết quả hoạt động kinh doanh của Công ty: Thưởng Quý, Năm.
- Thưởng cuối năm: 2-4 tháng lương cơ bản.
- Môi trường làm việc chuyên nghiệp, năng động, công bằng.
- Làm việc trực tiếp với các đối tác nước ngoài chuyên nghiệp.
- Du lịch cùng Công ty.
- Chế độ bảo hiểm: Đóng bảo hiểm theo mức lương cơ bản.
- Nghỉ phép, lễ,…theo quy định của bộ luật lao động.",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Bán lẻ/Bán sỉ,5.0,Cử nhân,Không hiển thị,09:00 - 18:00,Nhân viên,"Lưu Trữ Hồ Sơ, Quản Lý Đơn Hàng, Tìm Kiếm Khách Hàng, Xuất nhập khẩu, Quản Lý Hợp Đồng",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Bán lẻ/Bán sỉ, Lưu Trữ Hồ Sơ, Quản Lý Đơn Hàng, Tìm Kiếm Khách Hàng, Xuất nhập khẩu, Quản Lý Hợp Đồng, Công Ty TNHH Thiết Bị Đầu Tư Bình Minh, Hà Nội",Quản Lý Chuỗi Cung Ứng,0,100
Instrument Engineer,"Repco Nex (Vietnam) Co., Ltd",Thương lượng,"Khu Công Nghiệp Gò Dầu, Quốc lộ 51, Phước Thái, Long Thành, Đồng Nai, Việt Nam, Tầng 4, toà nhà Vũng Tàu Plaza, số 207 Lê Hồng Phong, Phường 8, Thành Phố Vũng Tàu, Bà Rịa - Vũng Tàu","• Age: ≤ 30 years old
• Bachelor’s degree in electrical/ Electronic/ Instrument Engineering or other relevant Technical Engineering
• Experience: Not required
• Communication in English
• Can work under high pressure
• Highly responsibility, cooperate in working.",2025-05-15,Khoa Học & Kỹ Thuật,Tự động hoá,0.0,Cử nhân,Không hiển thị,,Nhân viên,"Điện Tử, Tự Động Hóa, Bảo Trì, AutoCAD",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Tự động hoá, Điện Tử, Tự Động Hóa, Bảo Trì, AutoCAD, Repco Nex (Vietnam) Co., Ltd, Đồng Nai",Kỹ Thuật Điện/Điện Tử,0,100
"Specialist, Talent Acquisition & Communications",CÔNG TY TNHH Pandora Production Việt Nam,Thương lượng,"Factory - VSIP III, Hoi Nghia, Tan Uyen, Binh Duong, Vietnam - Singapore Industrial Park III, Hoi Nghia Ward, Tan Uyen, Binh Duong",,2025-05-15,Nhân Sự/Tuyển Dụng,Thời trang/Trang sức,0.0,,,,Nhân viên,"Tuyển Dụng Nhân Sự, Truyền Thông Nội Bộ, Nhân Sự, Tuyển Dụng, Tiếng Anh thành thạo",Bất kỳ,Không hiển thị,,,,"Nhân Sự/Tuyển Dụng, Tuyển Dụng, Thời trang/Trang sức, Tuyển Dụng Nhân Sự, Truyền Thông Nội Bộ, Nhân Sự, Tuyển Dụng, Tiếng Anh thành thạo, CÔNG TY TNHH Pandora Production Việt Nam, Bình Dương",Tuyển Dụng,0,100
Nhân Viên Kế Toán (Lương Up To 15M + Thưởng) Làm Việc Tại Hà Nội,Công ty CP Lữ hành Quốc tế Kim Liên,Từ 15tr ₫/tháng,"Toà Udic Riverside 1, 122 Vĩnh Tuy, Hai Bà Trưng, Hà Nội, Tầng 3 - Udic Riverside 1, 122 Vĩnh Tuy, Hai Bà Trưng, Hà Nội","2. Yêu cầu
• Nam/Nữ tuổi từ 24 trở lên;",2025-05-15,Kế Toán/Kiểm Toán,Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch,2.0,,,,Nhân viên,"Tài Chính, Kế Toán Thanh Toán, Du Lịch Lữ Hành, Phần mềm kế toán, Tiếng Anh",Tiếng Việt,Không giới hạn,,,,"Kế Toán/Kiểm Toán, Kế Toán Tài Chính, Dịch vụ lưu trú/Nhà hàng/Khách sạn/Du lịch, Tài Chính, Kế Toán Thanh Toán, Du Lịch Lữ Hành, Phần mềm kế toán, Tiếng Anh, Công ty CP Lữ hành Quốc tế Kim Liên, Hà Nội",Kế Toán Tài Chính,0,100
Nhân Viên Vận Hành Máy Rót,Công Ty Cổ Phần Sữa VitaDairy Việt Nam,$ 400-600 /tháng,"Lô số 23-1 và 23-5, Đường số 6, Khu công nghiệp Quốc tế Protrade, Xã An Tây, Thị xã Bến Cát, Tỉnh Bình Dương, Trụ sở chính tại HCM: Tầng 5, Số 37 Tôn Đức Thắng, P. Bến Nghé, Quận 1, HCM/ VP. Hà Nội: Toà nhà CT1 - The Zen Residence, Khu đô thị C2 - Gamuda Gardens, Phường Trần Phú, Quận Hoàng Mai, Hà Nộ","• Học vấn: Cao đẳng trở lên, chuyên nghành Kỹ thuật ( Cơ khí, điện, điện tử, thiết bị điện, Chế tạo máy) hoặc ngành liên quan…
• Kinh nghiệm: Tuyển mới Không yêu cầu kinh nghiệm",2025-05-15,Khoa Học & Kỹ Thuật,Sản xuất,1.0,Cao đẳng,2,06:00 - 18:00,Nhân viên,"Giám Sát Quy Trình Sản Xuất, Kỹ Thuật Cơ Khí, Kỹ Thuật Điện, Tỉ mỉ, Vận Hành Máy Móc",Bất kỳ,Người Việt Nam,Nam,Thứ 2 đến Thứ 7,Toàn thời gian,"Khoa Học & Kỹ Thuật, Kỹ Thuật Điện/Điện Tử, Sản xuất, Giám Sát Quy Trình Sản Xuất, Kỹ Thuật Cơ Khí, Kỹ Thuật Điện, Tỉ mỉ, Vận Hành Máy Móc, Công Ty Cổ Phần Sữa VitaDairy Việt Nam, Bình Dương",Kỹ Thuật Điện/Điện Tử,0,100
Phó Phòng Kế Toán,Công Ty Cổ Phần Chứng Khoán SSI,Thương lượng,"72 Nguyễn Huệ, phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, 1C Ngô Quyền - Hoàn Kiếm - Hà Nội","- Tốt nghiệp đại học hệ chính quy chuyên ngành Kế toán, Kiểm toán...;

- Có ít nhất 2 năm kinh nghiệm kế toán tổng hợp ở công ty chứng khoán, tài chính ngân hàng...

- Ưu tiên ứng viên:

Am hiểu về các nghiệp vụ kế toán của ngành, chuẩn mực kế toán;
Cẩn thận, tinh thần trách nhiệm cao;
Khả năng chịu áp lực cao trong công việc;
Kỹ năng quản lý thời gian tốt;
Kỹ năng giao tiếp, thuyết trình tốt; trình bày văn bản rõ ràng;
Thành thạo tin học văn phòng, các phần mềm kế toán thông dụng;
Ngoại ngữ: kỹ năng giao tiếp khá, đọc hiểu văn bản tiếng Anh tốt phục vụ công việc.",2025-05-15,Kế Toán/Kiểm Toán,Tài Chính,2.0,Cử nhân,Không hiển thị,,Trưởng phòng,"ERP, Tài Chính, Kế Toán Tổng Hợp, Hệ Thống Thuế, Kế Toán",Bất kỳ,Người Việt Nam,Bất kỳ,,Toàn thời gian,"Kế Toán/Kiểm Toán, Kế Toán Tổng Hợp, Tài Chính, ERP, Tài Chính, Kế Toán Tổng Hợp, Hệ Thống Thuế, Kế Toán, Công Ty Cổ Phần Chứng Khoán SSI, Hồ Chí Minh",Kế Toán Tổng Hợp,0,100
Supply Chain Associate,Công Ty TNHH Âm Nhạc Swee Lee,Tới 13tr ₫/tháng,"Tan Hung Ward, district 7, Ho Chi Minh City, Vietnam, 44 đường số 2 Khu dân cư Him Lam, P. Tân Hưng, Quận 7, TP.HCM","MINIMUM QUALIFICATIONS
• Minimum 2 years of demonstrated success in logistics or any other supply chain-related field.
• A degree or diploma certificate in Supply Chain/ Engineering is preferred for fresh graduates.
• Professional certifications in the supply chain will be an added advantage.
• Priority will be given to immediate starters.",2025-05-15,Hậu Cần/Xuất Nhập Khẩu/Kho Bãi,Thương mại điện tử,2.0,Cử nhân,1,09:00 - 18:00,Nhân viên,"Supply Chain, Warehouse Management, Warehouse Operations, Delivery Tracking, Order Processing, Warehouse Operations, Warehouse Operations",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Hậu Cần/Xuất Nhập Khẩu/Kho Bãi, Quản Lý Chuỗi Cung Ứng, Thương mại điện tử, Supply Chain, Warehouse Management, Warehouse Operations, Delivery Tracking, Order Processing, Warehouse Operations, Warehouse Operations, Công Ty TNHH Âm Nhạc Swee Lee, Hồ Chí Minh",Quản Lý Chuỗi Cung Ứng,0,100
Project Manager (Korean Resident),Công Ty TNHH Lotte Property & Development Việt Nam,Thương lượng,"Lotte Mall WestLake, 272 Vo Chi Cong, Tay Ho, Ha Noi, Phòng 1701, Tầng 17 tòa Tây, Trung tâm Lotte Hà Nội, 54 Liễu Giai, Phường Cống Vị, Quận Ba Đình, Thành phố Hà Nội, Việt Nam","• Korean resident
• Graduated from a university with a major in technical field; have degree in mechanical equipment is an advantage;
• More than 10 years experience as a facility management Director in large buildings such as shopping malls and office buildings;
• Experience in writing operation manuals;
• Preference given to English and Vietnamese speakers.

BENEFITS
• Competitive salary with comprehensive benefits: regular health check-ups, team-building activities, paid leave, holiday gifts, phone allowance, etc;
• Full insurance coverage: social insurance, 24-hour insurance, health insurance;
• Support for parking, lunch, tea, and coffee;
• Other benefits that will be discussed during the interview.

WORKING TIME AND LOCATION:
• Working time: 48 hours/week (08:30 – 17:30 from Monday to Saturday)
• Location: Lotte Mall West Lake Hanoi, 272 Vo Chi Cong, Tay Ho",2025-05-15,Kiến Trúc/Xây Dựng,Bất Động Sản/Cho thuê,10.0,Cử nhân,Không hiển thị,09:00 - 18:00,Trưởng phòng,"Facility Management, Mechanical, Operation Management, Project Management, Technical",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Quản Lý Dự Án, Bất Động Sản/Cho thuê, Facility Management, Mechanical, Operation Management, Project Management, Technical, Công Ty TNHH Lotte Property & Development Việt Nam, Hà Nội",Quản Lý Dự Án,0,100
BIM Engineer (Infrastructure),Công Ty TNHH Xây Dựng Phát Triển Việt Nam (Vinadeco),9.3tr-12.8tr ₫/tháng,"Tòa nhà Harbour View, 35 Nguyễn Huệ, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam, VINADECO（Vietnam Development Construction Co., Ltd） Design Center 8th Floor, Harbour View Tower, 35 Nguyen Hue Street, District 1, Ho Chi Minh City, Vietnam","【Điều kiện chung】
• Công ty chủ yếu chú trọng vào thái độ và khả năng học hỏi, đam mê yêu thích với công việc liên quan đến BIM cho hạ tầng (CIM).
• Độ tuổi không quá 27 tuổi.
• Không yêu cầu có kinh nghiệm thực tế từ trước. Khi vào công ty sẽ được đào tạo từ đầu.

【Điều kiện chuyên môn】
• Tốt nghiệp các trường đại học khối ngành kỹ thuật xây dựng công trình giao thông/cơ sở hạ tầng (cầu-đường/cầu-hầm/công trình thủy/thủy lợi).
• Có khả năng đọc-hiểu bản vẽ.

【Nếu có những điều kiện dưới đây là ưu thế】
• Có chứng chỉ JLPT hoặc sử dụng được tiếng Nhật tương đương.
• Có kinh nghiệm làm việc với các phần mềm Autocad, Civil3D, Revit.
• Có kinh nghiệm lập trình, sử dụng Unity.

【Phương thức tuyển dụng】
• Bài test nhanh 2D-3D và phỏng vấn trực tiếp.

【Ngày thi tuyển】
• Ngày 24-25 tháng 06 năm 2025",2025-05-15,Kiến Trúc/Xây Dựng,Kỹ thuật xây dựng/Cơ sở hạ tầng,0.0,Cử nhân,Không hiển thị,08:00 - 17:45,Mới Tốt Nghiệp,"Civil 3D, AutoCAD, Revit, Bim/Cim, Janpanese",Bất kỳ,Không hiển thị,Không hiển thị,Thứ 2 đến Thứ 6,Toàn thời gian,"Kiến Trúc/Xây Dựng, Xây Dựng, Kỹ thuật xây dựng/Cơ sở hạ tầng, Civil 3D, AutoCAD, Revit, Bim/Cim, Janpanese, Công Ty TNHH Xây Dựng Phát Triển Việt Nam (Vinadeco), Hồ Chí Minh",Xây Dựng,0,100
Planner (Working in Ha Tinh),Vinfast TRADING AND Production JSC,Thương lượng,"Vung Ang, Ha Tinh, Symphony Building, Chu Huy Man Street, Hanoi, Vietnam",,2025-05-15,Sản Xuất,Ô tô,0.0,Không giới hạn,Không hiển thị,,Nhân viên,"Planner, Planning, Production",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Sản Xuất, Hoạch Định & Quản Lý Sản Xuất, Ô tô, Planner, Planning, Production, Vinfast TRADING AND Production JSC, Hà Tĩnh",Hoạch Định & Quản Lý Sản Xuất,0,100
Prevention Maintenance Engineer,"Amkor Technology Vietnam Llc.,",Thương lượng,"Yen Phong II-C IP, Dong Tien Commune, Yen Phong District, Bac Ninh, Yen Phong II-C IP, Cho Town, Yen Phong District, Bac Ninh, Viet Nam","1.Educational background:
• College (Experience)
• University - Accept Fresher
2. Experience
• Preference of EMS (Electronic Manufacturing Services) Technical shift leader
• Fresher and have lower than 4 years’ Experience on EMS company or similar
3. Requirements
• Knowledge about automation part as: Sensor, motor, LM guild and logical sequency….",2025-05-15,Kỹ Thuật,Cơ khí/Máy móc/Thiết bị công nghiệp,0.0,Không giới hạn,Không hiển thị,,Nhân viên,"Maintenance, Preventive Maintenance, Equipment Maintenance, Equipment Management, Equipment Installation",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Kỹ Thuật, Bảo trì/Bảo Dưỡng, Cơ khí/Máy móc/Thiết bị công nghiệp, Maintenance, Preventive Maintenance, Equipment Maintenance, Equipment Management, Equipment Installation, Amkor Technology Vietnam Llc.,, Bắc Ninh",Bảo trì/Bảo Dưỡng,0,100
Senior HR Manager,VPDD Citigroup Ltd. In Vietnam,Thương lượng,"Quận 2, 1st floor - 01 Tien Phong 3 street - Hoa Phu Ward - Thu Dau Mot City - Binh Duong","1. Education
• Bachelor’s degree or above in Human Resources, Business Administration, or a related field.

2. Experience
• Minimum of 7+ years of HR experience, with a focus on talent acquisition, employee relations, and compliance.
• Experience working with HRIS systems.
• Experience working with a U.S. based company preferred.
• Experience building an HR function from the ground up is highly desirable.
• Experience working in a startup environment is a plus.
• Experience with international HR Practices is a plus.

3. Knowledge, Skills and Abilities
• Extensive knowledge of Vietnamese labor laws and regulations.
• Excellent communication and interpersonal skills, with the ability to build relationships with diverse stakeholders.
• Fluency in English language skills (both written and verbal).
• Strong organizational and problem-solving skills.
• Demonstrates a proactive commitment to driving continuous improvement, consistently identifying opportunities for growth, enhancement, and the optimization of HR processes and practices.
• Demonstrates exceptional leadership skills with the ability to foster a collaborative and high-performance environment, providing clear direction, setting expectations, and supporting team members' growth and development.
• Ability to work in a fast-paced startup environment.

Please attach a copy of English resume when apply.",2025-05-15,Nhân Sự/Tuyển Dụng,Nội thất/Gỗ,7.0,Cử nhân,Không hiển thị,,Trưởng phòng,"Recruitment, C&B, Employee Relation, HRBP, HR Manager",Tiếng Anh,Không hiển thị,Không hiển thị,,Toàn thời gian,"Nhân Sự/Tuyển Dụng, Nhân Sự Tổng Hợp, Nội thất/Gỗ, Recruitment, C&B, Employee Relation, HRBP, HR Manager, VPDD Citigroup Ltd. In Vietnam, Hồ Chí Minh",Nhân Sự Tổng Hợp,0,100
[Phòng Hành Chính - Hội Sở Phía Bắc] Nhân Viên Tiếng Hàn (Korean Speaker),Shinhan Bank Vietnam,Thương lượng,"38th Floor Keangnam Landmark, Pham Hung, Ha Noi, Empress Tower, 138-142 Hai Ba Trung Street, Da Kao Ward, District 1, HCMC","- Bachelor of Korean Language or relevant field.
- Good at Korean Speaking
- Honest, careful, and meticulous.
- Problem-solving and Analytical skill.
- Good observation, communication",2025-05-15,Ngân Hàng & Dịch Vụ Tài Chính,Ngân hàng,0.0,Không giới hạn,Không hiển thị,,Mới Tốt Nghiệp,"Teller Operations, Giao Dịch Ngân Hàng, Quản Lý Giao Dịch, Kiểm Soát Giao Dịch, Thanh Toán Quốc Tế",Bất kỳ,Không hiển thị,Không hiển thị,,Toàn thời gian,"Ngân Hàng & Dịch Vụ Tài Chính, Dịch Vụ Hỗ Trợ Khách Hàng, Ngân hàng, Teller Operations, Giao Dịch Ngân Hàng, Quản Lý Giao Dịch, Kiểm Soát Giao Dịch, Thanh Toán Quốc Tế, Shinhan Bank Vietnam, Hà Nội",Dịch Vụ Hỗ Trợ Khách Hàng,0,100
